Location,AM/PM,Count,Male,Female,<18,19-39,40+,Helmet,On street,In Direction of Traffic,Traffic Laws,In Bike lane,Gender Not reported (0),Age Not reported (0),Helmet not reported (1),On Street not reported (1),In direction of traffic not reported (1),Traffic Laws not reported (1),In Bike Lanes not reported (1)
Howell Mill & Marietta,PM,Spring 2012,1,0,0,1,0,0,0,1,,,1,1,0,0,0,1,1
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,0,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,,1,1,1,1,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,1,1,1,,n/a,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,1,1,1,,n/a,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,0,0,0,,1,1,1,0,0,0,1,0
Howell Mill & Marietta,PM,Fall 2012,1,,,1,,1,0,0,,1,1,1,0,0,0,1,0
Howell Mill Rd + Collier Rd,PM,Fall 2012,1,,,1,,1,1,1,,1,1,1,0,0,0,1,0
Howell Mill Rd + Collier Rd,PM,Fall 2012,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
Howell Mill Rd + Collier Rd,PM,Fall 2012,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
Huff Rd + Marietta Blvd,AM,Fall 2012,,1,,1,,1,1,1,,0,1,1,0,0,0,1,0
Huff Rd + Marietta Blvd,PM,Fall 2012,1,,,1,,0,1,1,,1,1,1,0,0,0,1,0
Huff Rd + Marietta Blvd,PM,Fall 2012,1,,,1,,1,1,1,,0,1,1,0,0,0,1,0
Joseph E. Lowery + Westview,PM,Fall 2012,1,,,1,,0,0,0,,,1,1,0,0,0,1,1
Joseph E. Lowery + Westview,PM,Fall 2012,1,,,1,,0,0,0,,,1,1,0,0,0,1,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,AM,Spring 2009,0,1,0,0,1,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Spring 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,1,0,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Spring 2009,0,1,0,0,1,1,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,0,0,1,1,1,,1,0,0,0,0,0,1
Little 5 Points,PM,Fall 2009,0,1,0,0,0,0,1,1,1,,1,0,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,0,0,,,,0,,1,0,1,1,1,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,PM,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,1,0,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,0,1,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,0,1,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,0,0,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,0,1,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,0,1,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,Saturday,Fall 2009,1,0,0,1,0,0,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,12-2pm,Spring 2010,1,0,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,12-2pm,Spring 2010,0,1,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,12-2pm,Spring 2010,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,12-2pm,Spring 2010,1,0,0,1,0,1,1,1,1,,1,1,0,0,0,0,1
Little 5 Points,12-2pm,Spring 2010,1,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,1
Little 5 Points,12-2pm,Spring 2010,0,1,0,1,0,0,0,1,0,,1,1,0,0,0,0,1
